"","Var1","Freq"
"2966","#свободуниките",1
"2967","#свободуникитечирцовуэ",1
"2968","#свободуновикову",1
"2969","#свободуостальным",1
"2970","#свободуосужденнымпомосковскомуделу",1
"2971","#свободупавлуустинову",162
"2972","#свободуПавлуУстинову",2
"2973","#Свободупавлуустинову",1
"2974","#СвободуПавлуУстинову",8
"2975","#СВОБОДУПАВЛУУСТИНОВУ",1
"2976","#свободупавлуустинову#московскоедело",1
"2977","#свободупавлуустинову#павелустинов#московскоедело#такнедолжнобыть",1
"2978","#свободупавлуустинову<U+2063>",1
"2979","#свободуподкопаеву",1
"2980","#свободуполизаключенным",1
"2981","#свободуполизаключённым",2
"2982","#свободуполитзаклюсенным",1
"2983","#свободуполитзаключенеым,",1
"2984","#свободуполитзаключенным",457
"2985","#свободуПолитзаключенным",2
"2986","#свободуПолитЗаключенным",2
"2987","#Свободуполитзаключенным",13
"2988","#СвободуПолитзаключенным",17
"2989","#СвободуПолитЗаключенным",3
"2990","#СВОБОДУПОЛИТЗАКЛЮЧЕННЫМ",2
"2991","#свободуполитзаключённым",52
"2992","#Свободуполитзаключённым",1
"2993","#СвободуПолитзаключённым",2
"2994","#СвободуПолитЗаключённым",4
"2995","#свободуполитзаключенным#московскоедело",2
"2996","#свободуполитзаключенным#московскоедело#зазаконпротивдомашнегонасилия",1
"2997","#свободуполитзаключенным#московскоедело#митингинстаграм#свободупавлуустинову#свободуегоружукову#добропобедитзло",1
"2998","#свободуполитзаключенным,",26
"2999","#свободуполитзаключённым.",1
"3000","#свободуполитзаключеннымингушетии",1
"3001","#СвободуПолитЗаключённых",1
"3002","#свободуполитзекам",2
"3003","#свободуполитисключенным",2
"3004","#свободуполитическимзаключенным",1
"3005","#Свободупооитзаключенным",2
"3006","#свободураджабову",2
"3007","#СвободуРаджабову",2
"3008","#свободуроссии",2
"3009","#свободусамариддинураджабову",6
"3010","#свободуСветову",1
"3011","#свободусвободе",2
"3012","#свободусергеюабаничеву",2
"3013","#СвободуСергеюРыжову",1
"3014","#свободусергеюфомину",3
"3015","#свободусестрамхачатурян",1
"3016","#свободусидорову",12
"3017","#свободусинице",5
"3018","#свободуслова",2
"3019","#Свободуслову",1
"3020","#свободустудентам",1
"3021","#свободуузникам",1
"3022","#свободууоваленко",1
"3023","#свободууотову",1
"3024","#свободуустинову",10
"3025","#свободуустиновупавлу",1
"3026","#свободуфигурантаммосковскогодела",2
"3027","#свободуфомину",7
"3028","#свободучеловеку",1
"3029","#свободучерновику",1
"3030","#свободучирцову",1
"3031","#свободушаману",2
"3032","#свободушашмину",10
"3033","#свободушевченко",1
"3034","#свободушестуну",3
"3035","#СвободуШестуну",3
"3036","#свободуюриюдмитриеву",1
"3037","#СвободуЮриюДмитриеву",1
"3038","#своимируками",1
"3039","#своьодуданилубеглецу",1
"3040","#священники,",5
"3041","#священнослужителироссии",1
"3042","#север",1
"3043","#сегодня",1
"3044","#сегоднявмоскве",10
"3045","#сеин",1
"3046","#сейчас",1
"3047","#сектаблаженныхлюдей",2
"3048","#селецкийроман",1
"3049","#селфи",1
"3050","#Семейнобытовоенасилие,",1
"3051","#семейноенасилие",1
"3052","#семья",9
"3053","#семьякф",1
"3054","#Сенцов",1
"3055","#сергейабаничев",1
"3056","#СергейАбаничев",2
"3057","#сергейбодров",1
"3058","#сергейгорелик",1
"3059","#сергейесенин",1
"3060","#сергейжуков",1
"3061","#сергейминаев",1
"3062","#сергейсобянин",1
"3063","#сергейсуровцев",1
"3064","#сергейфомин",10
"3065","#СергейФомин",3
"3066","#сериал",2
"3067","#сети",1
"3068","#сеть",2
"3069","#Сеть",3
"3070","#сечин",3
"3071","#сзао",1
"3072","#СЗТ»",1
"3073","#сиб",1
"3074","#сибзолото",2
"3075","#сибирь",3
"3076","#Сибирь",2
"3077","#сибирьгорит",3
"3078","#сидоров",1
"3079","#сизо",8
"3080","#СИЗО",4
"3081","#сизо#бабушка",1
"3082","#сизо3",1
"3083","#сила",5
"3084","#силавправде",1
"3085","#силовики",2
"3086","#синица",1
"3087","#синицунаволю",1
"3088","#система",1
"3089","#сиськи",5
"3090","#СК,",1
"3091","#сказкастранствий",2
"3092","#сказочноебали",1
"3093","#сквер",1
"3094","#скверубыть",3
"3095","#сколькоможно",1
"3096","#Скоробудетстрашныйсуд",1
"3097","#скр",1
"3098","#скулживи",1
"3099","#скульптура",3
"3100","#скучно",1
"3101","#слабоумиеивальгалла",2
"3102","#СлаваБогу",1
"3103","#славяне",1
"3104","#следственныйкомитет#московскоедело#москва#одиночныйпикет#репрессии#либертарианскаяпартияроссии#оппозиция#москва",1
"3105","#следят",1
"3106","#слепаявера",1
"3107","#слепойнарод",1
"3108","#слушайтесердце",1
"3109","#смех",1
"3110","#смешныевидео",1
"3111","#смешныеистории",1
"3112","#смешныерассказы",1
"3113","#сми",1
"3114","#СМИ",1
"3115","#сми#улицымосквы",1
"3116","#смоленск",1
"3117","#смольный",1
"3118","#смотри",1
"3119","#смысл",1
"3120","#СмыслЕсть",1
"3121","#собака",1
"3122","#соблюдайтебаланс",1
"3123","#соблюдайтевашуконституцию",1
"3124","#соболь",6
"3125","#Соболь",2
"3126","#собольмосква",1
"3127","#собчак",1
"3128","#событие",1
"3129","#собянин",8
"3130","#Собянин",4
"3131","#собянинвор",1
"3132","#собянинскийбеспредел",2
"3133","#собянинтрус",1
"3134","#совесть",5
"3135","#советдалюбовь,",1
"3136","#советскоекино",2
"3137","#современнаяпоэзия",1
"3138","#современнаяпоэзия,",4
"3139","#современнаяроссия",1
"3140","#современноеискусство",10
"3141","#современность",1
"3142","#современныйхудожник",8
"3143","#современоеискусство",1
"3144","#совриск",7
"3145","#совхозимениЛенина",1
"3146","#сокровенное",1
"3147","#солидарность",4
"3148","#солидарность,",16
"3149","#СоловецкийКамень",1
"3150","#соловьев",1
"3151","#соловьёв",1
"3152","#соловьиныйпомет",1
"3153","#сомнойвсётак",1
"3154","#сопротивлениеполиции",3
"3155","#сопротивляйся",1
"3156","#сорокбочекарестантов",27
"3157","#сотворениеадама",1
"3158","#сотрудникиполиции",1
"3159","#социализм",2
"3160","#социальныеролики",1
"3161","#социальныйпакет",1
"3162","#соцсеть",1
"3163","#спаси",2
"3164","#спасибо",4
"3165","#спасибозавсе<U+2764><U+FE0F>",1
"3166","#спасибочтоживой",1
"3167","#спасисибирь<U+0001F64F><U+0001F3FB>",3
"3168","#спб",8
"3169","#спектакль",2
"3170","#список",1
"3171","#спободуполитзаключенным",1
"3172","#спорт",7
"3173","#спортивныекостюмы",1
"3174","#спортсмен",1
"3175","#справедливость",15
"3176","#спч",1
"3177","#средневековье",1
"3178","#сретенка",1
"3179","#срок",9
"3180","#срочно",1
"3181","#ставкинаспорт",1
"3182","#ставропольскийкрай",1
"3183","#стаканчик",1
"3184","#Сталин",1
"3185","#статус",1
"3186","#статья",1
"3187","#статья212",1
"3188","#статьянайдется",1
"3189","#стеныговорят",2
"3190","#стенырухнут,",5
"3191","#стих",5
"3192","#стихи",20
"3193","#стихи#слово#свобода#справедливость#ямывсястрана#прогноз#2019",1
"3194","#стихи#сядьзатекст#московскоедело#пишустихи#моистихи#поэзия#творчество#стихимои#стихотворение#рифма#стих#поэтыбудущего#комнатарифм#поэт#поэтесса#непоэт#япоэт#",1
"3195","#стихи_ру",1
"3196","#стихи21века",10
"3197","#стихиалиев#сарказм#константинконовалов#павелустинов#московскоедело#криворучко#ямыпавелустинов#ямывсястрана",1
"3198","#стихивеликихпоэтов",9
"3199","#стихивночи",8
"3200","#стихидетям",9
"3201","#стихидлядетей",9
"3202","#стихии",9
"3203","#стихиизинтернета",7
"3204","#стихинасалфетке",9
"3205","#стихинемои",9
"3206","#стихинестихи",2
"3207","#стихиобосени",8
"3208","#стихиовесне",8
"3209","#стихиовойне",4
"3210","#стихиодуше",9
"3211","#стихиожизни",13
"3212","#стихиозиме",9
"3213","#стихиолюбви",10
"3214","#стихипровойну",2
"3215","#стихипролюбовь",9
"3216","#стихипрямовкровь",6
"3217","#стихисобственногосочинения",9
"3218","#стихия",9
"3219","#стихотворение",4
"3220","#столица",18
"3221","#столица#urbanart",1
"3222","#столицароссии",7
"3223","#стоп",2
"3224","#стоп212",69
"3225","#СТОП212",29
"3226","#стоп212:",2
"3227","#стопгулаг",4
"3228","#стопфсб",2
"3229","#СтопЦБК",5
"3230","#стопшиес",1
"3231","#страна",3
"3232","#странавжопе",1
"3233","#странадолжназнатьсвоихгероев",1
"3234","#странакоторойнет",1
"3235","#страпон",2
"3236","#страстипокаверам",1
"3237","#страсть",2
"3238","#страхвмоскве",3
"3239","#страшилки",1
"3240","#страшно",1
"3241","#страшныеистории",1
"3242","#стриптиз",1
"3243","#стритарт",1
"3244","#строкинастенах",2
"3245","#студенты",1
"3246","#студенчество",1
"3247","#студия",1
"3248","#СтупинЕвгений",1
"3249","#стыдномолчать",2
"3250","#стыдностоятьвстороне",72
"3251","#Стычкин",3
"3252","#суд",95
"3253","#Суд",1
"3254","#суд#po_strane",1
"3255","#судебнаяреформа",1
"3256","#судебнаясистема",4
"3257","#судебнаясистема,",1
"3258","#судебныехроники",4
"3259","#судебныехроники,",3
"3260","#судебныйбеспредел",1
"3261","#судебныйиск",1
"3262","#судебныйприговор",2
"3263","#судейвотставку",1
"3264","#судмосквы",1
"3265","#судный",2
"3266","#судныйдень",1
"3267","#судопроизводство",2
"3268","#судприсяжных",1
"3269","#суды",1
"3270","#судьи,",5
"3271","#судьюнамыло",2
"3272","#судья",1
"3273","#суоми",1
"3274","#существуетлиправосудие",1
"3275","#сфабрикованноедело",1
"3276","#сход3августа",1
"3277","#сходилинавыборы,",1
"3278","#сцена",2
"3279","#сценарист",1
"3280","#сценарист:",1
"3281","#счетчик",1
"3282","#сядъзатекст",1
"3283","#сядьзагражданскуюпозицию",1
"3284","#сядьзарепост",1
"3285","#сядьзаслово",1
"3286","#сядьзатекс",1
"3287","#сядьзатекст",604
"3288","#Сядьзатекст",2
"3289","#СядьЗаТекст",4
"3290","#СЯДЬЗАТЕКСТ",6
"3291","#сядьзатекст""",1
"3292","#сядьзатекст#instagramers",1
"3293","#Сядьзатекст#ДжорджОруэлл1984",1
"3294","#сядьзатекст#москва#свободаслова#московскоедело",1
"3295","#сядьзатекст#московскоедело",24
"3296","#сядьзатекст#московскоедело#loversstyle#tomboylook#lgbt_russia_#tomboymodel",1
"3297","#сядьзатекст#московскоедело#zatext.ru",1
"3298","#сядьзатекст#московскоедело#zatext.ru.",1
"3299","#сядьзатекст#московскоедело#гильzа#2014",1
"3300","#сядьзатекст#московскоедело#Россия#песпредел#свободуслову#произвол#протесты#правда#нетсилмолчатьболе",1
"3301","#сядьзатекст#московскоедело#свободуполитзаключенным",2
"3302","#сядьзатекст#московскоедело#свободуполитзаключенным#губитлюдейнепиво#овременаонравы",1
"3303","#сядьзатекст#московскоедело#ямывсястрана",1
"3304","#сядьзатекст#россияБезпутина#свободуслову#Россия#Москва#московскоедело#стихи#поэзия#цытатысосмыслом",1
"3305","#сядьзатекст#свободуслову#московскоедело#свободнаяроссия<U+0001F1F7><U+0001F1FA>#оксимерон#стихи#поэзия#ХлебИчудо#произвол#протест#москва#родина#безПутина#мысливрифму",1
"3306","#сядьзатекст,",6
"3307","#сядьзатекст.",11
"3308","#Сядьзатекст.",1
"3309","#СядьЗаТекст.",1
"3310","#СядьЗаТекст...",1
"3311","#сядьзатекст:",4
"3312","#сядьзатекст<U+202C>"",",1
"3313","#сядьзатекст<U+2800>",2
"3314","#СяЮй",1
"3315","#таджикистан",7
"3316","#Таджикистан",1
"3317","#тайганпарк",1
"3318","#тайнаяжизньиностранногоагента",1
"3319","#тайнаяпереписка",2
"3320","#такнедолжнобыть",2
"3321","#такпобедим",4
"3322","#танецженихаиневесты",1
"3323","#танцующиементы",1
"3324","#танцующиймиллионер",1
"3325","#танцы",1
"3326","#танцыдлявзрослыхзеленоград",1
"3327","#танцыдлядетей",1
"3328","#танцызеленоград",1
"3329","#тарасбульба",1
"3330","#татарстан",1
"3331","#татуха#newschoolhiphop#newschoolrap#казаньтату",1
"3332","#татьянааксюта",2
"3333","#тв",4
"3334","#тверская",3
"3335","#тверская13",4
"3336","#ТверскойРайонныйСуд",1
"3337","#тверскойсуд",3
"3338","#твое",1
"3339","#твоесобачьедело",1
"3340","#твойбратиккастратикт",1
"3341","#творческийвечер,",5
"3342","#творческоеобъединение",1
"3343","#творчество",6
"3344","#театр",8
"3345","#театрdoc",1
"3346","#Театрdoc",1
"3347","#театральная",1
"3348","#театрдок",1
"3349","#Театрдок",1
"3350","#текст",3
"3351","#ТЕКСТ",1
"3352","#текствкино",1
"3353","#текстильщики",1
"3354","#телевидение",3
"3355","#телеканалдождь",1
"3356","#Телесериал",2
"3357","#телецентр",1
"3358","#темницы_рухнут",1
"3359","#ТеннессиУильямс",1
"3360","#теперьвопозициисамаконституция",1
"3361","#теплосеть",1
"3362","#Терещенко",1
"3363","#терпилы",10
"3364","#терракт",1
"3365","#тесак",1
"3366","#тикток",1
"3367","#Тимати",1
"3368","#тимерязевская",1
"3369","#тимуриегокоманда",1
"3370","#тинаканделаки#митинги#оппозиция#навальный#политика#общество#мнения#журналистика#фбк#московскоедело#акцияпротеста#путинвор#политикароссии#sosiety#politic#politicians#russia#protest#vsco#vscorussia#women#tbt#moment#young#travel",1
"3371","#титушки",1
"3372","#тнт",1
"3373","#токшоу",1
"3374","#тольятти",1
"3375","#топлесс",1
"3376","#топчарт",1
"3377","#торонто",1
"3378","#тосэр",1
"3379","#тоталитаризм",2
"3380","#тоткогонельзяназывать",1
"3381","#точказрения",1
"3382","#точкакипения",1
"3383","#Трагикомедия.",1
"3384","#трансформатор",1
"3385","#трансформаторкнига",1
"3386","#треки",1
"3387","#треки2019",1
"3388","#тренды",1
"3389","#тренды2019",1
"3390","#тригодаусловно",1
"3391","#триждыпизже",1
"3392","#тскпритяжение",1
"3393","#туалет",1
"3394","#туристическоеагентство",1
"3395","#турник",1
"3396","#турнир",2
"3397","#турнирпоэтов",1
"3398","#турыизмосквы",1
"3399","#турынановыйгод2020",1
"3400","#тушитесибирь",3
"3401","#тывамышьяк",1
"3402","#тыможешьбытьсвободным",1
"3403","#ТыНеОдна,",1
"3404","#тюремныйсрок",1
"3405","#тюрьма",19
"3406","#тютчев",1
"3407","#убийствоэкономики",10
"3408","#уважайсебя",1
"3409","#увасненайдетсяминуткапоговоритьогосподенашем?",1
"3410","#уг",1
"3411","#угар#мвд#московскоедело",1
"3412","#уголовноеправо",1
"3413","#угрозы",1
"3414","#удельная",1
"3415","#уе",1
"3416","#ужастик",1
"3417","#ужастики",1
"3418","#ужасы",1
"3419","#узнайвсе",1
"3420","#узники212",1
"3421","#узникисовести",3
"3422","#узникисовести,",4
"3423","#узнки",1
"3424","#украина",1
"3425","#Украина",1
"3426","#україна",1
"3427","#УланУдэ",2
"3428","#улица",2
"3429","#ум",1
"3430","#умноеголосование",23
"3431","#умныекниги",1
"3432","#умомроссиюнепонять",1
"3433","#универ",1
"3434","#унитаз",1
"3435","#ура",1
"3436","#урал",3
"3437","#Урдома",2
"3438","#условныйсрок",1
"3439","#условныйсроктожесрок",1
"3440","#устинов",33
"3441","#Устинов",2
"3442","#Устинова.",1
"3443","#устиновпавел",7
"3444","#Устиновым,",1
"3445","#утопия",1
"3446","#утреннийразворот",3
"3447","#уфа",1
"3448","#уходи",1
"3449","#участники",1
"3450","#учеба",1
"3451","#учебавканаде",1
"3452","#учебныйотпуск",1
"3453","#училки?",1
"3454","#учитель",2
"3455","#УЮ",1
"3456","#фабрикациядел",1
"3457","#файн",1
"3458","#фангруппа",1
"3459","#фандрайзинг",1
"3460","#фантомас2000",1
"3461","#фбк",21
"3462","#ФБК",24
"3463","#фбк#горцы",1
"3464","#фбк,",1
"3465","#ФБК,",1
"3466","#федоровмиронянович",1
"3467","#фемида",1
"3468","#феминизм",1
"3469","#феодализм",1
"3470","#фигурантымосковскогодела",2
"3471","#философия",7
"3472","#фильм",1
"3473","#фильм_фигуранты",3
"3474","#фильмдопрос",1
"3475","#фильмтекст",1
"3476","#фильмы",1
"3477","#финляндия",1
"3478","#флаг",3
"3479","#флаги",2
"3480","#флагроссии",1
"3481","#флажелетикВподарок",1
"3482","#флешмоб",3
"3483","#флешмоб,",5
"3484","#фомин",2
"3485","#фондборьбыскоррупцией",6
"3486","#фотканеоченьнуиладно",1
"3487","#фото",1
"3488","#фотограф#фотографмск#фотографмосква#фотогравроссия#москва#россия#fotograf#phitographer#photography#photo#like4like#likeme#взаимныелайки#nikon#nikonrussia#nikonphoto#nikonrussiaphoto#nikonrussiaphotography#sony#sonyalpha#bealpha#sonyalpharussia#sonyalphaphoto#sonyalphaphotos#sonyalphaphotography",1
"3489","#фотодня",1
"3490","#фромрашавизлав<U+0001F1F7><U+0001F1FA>",1
"3491","#фсин",3
"3492","#ФСИН",1
"3493","#фссп",1
"3494","#футболкиекб",1
"3495","#футболкиназаказ",3
"3496","#футболкисосмыслом",4
"3497","#фэйс",1
"3498","#хабенский",1
"3499","#хайп",2
"3500","#хайпа.",1
"3501","#хаматова",1
"3502","#хасавюрт",1
"3503","#хватит",1
"3504","#хватитбояться",1
"3505","#хватитмолчать",62
"3506","#хватитмолчатьпораговорить",1
"3507","#хватитмочить",1
"3508","#хватитсажатьневиновных",1
"3509","#хватиттерпеть",4
"3510","#хватитэтотерпеть",1
"3511","#хельсинки",1
"3512","#химзавод",1
"3513","#химки",1
"3514","#хипхоп",1
"3515","#хлынина",1
"3516","#хобби",1
"3517","#холодноелето2019",8
"3518","#холодноелето2019.",1
"3519","#хореографнасвадьбу",1
"3520","#хорошочтонасвободе",1
"3521","#храм",3
"3522","#христоспосрединас",1
"3523","#христьянство",2
"3524","#ХроникиМордора",1
"3525","#хроникиодногомосковскоголета",1
"3526","#хроникипротеста",1
"3527","#хроникипротеста,",6
"3528","#хроникипротеста:",1
"3529","#художник_ира_собянина",1
"3530","#хуй",1
"3531","#хуйправителям",1
"3532","#хуснуллин",2
"3533","#хэштэгРоссия",1
"3534","#цао",1
"3535","#ЦАО",1
"3536","#царицыно",1
"3537","#царьхимера",1
"3538","#цензура",4
"3539","#центр",1
"3540","#центрЭ",2
"3541","#церковь",4
"3542","#цим",1
"3543","#циники",1
"3544","#цитата",7
"3545","#цитатаизжизни",1
"3546","#цитатаизкниги",1
"3547","#цитаты",2
"3548","#цитатыклассиков",1
"3549","#Цой",1
"3550","#чацкий",1
"3551","#чб",2
"3552","#челенджсядьзатекст",1
"3553","#человек",1
"3554","#человеквформе",1
"3555","#человечность",1
"3556","#чемпион.",1
"3557","#череповец",1
"3558","#Чёрнаяпятница",1
"3559","#чернобелое",6
"3560","#ЧерноБелыйМир",1
"3561","#черновик",1
"3562","#черноеморе",1
"3563","#чертаново",1
"3564","#Чертаново",2
"3565","#честныевыборы",2
"3566","#честныйчеловек",1
"3567","#честныйчеловеквсемвраг",1
"3568","#честь",1
"3569","#чиж",1
"3570","#чирцов",1
"3571","#Чирцов",1
"3572","#чистовик",2
"3573","#чистовиксми",2
"3574","#чистыепруды",3
"3575","#читайзамной",1
"3576","#читайМеждуСтрок",1
"3577","#читайте",1
"3578","#читаюстихи",1
"3579","#чифирбакомпомакитре",1
"3580","#ЧЛЕН",1
"3581","#чпр",3
"3582","#чтениестихов",1
"3583","#чтец",1
"3584","#чтогдекогда",1
"3585","#чтодальше",3
"3586","#Чтодумаешьты",1
"3587","#чтоестьстиль",1
"3588","#чтомнеснегчтомнезной",1
"3589","#шаман",2
"3590","#шашмин",1
"3591","#Шашмин",1
"3592","#шествие,",1
"3593","#шестун",2
"3594","#шешковский",1
"3595","#шиес",8
"3596","#Шиес",3
"3597","#шиеснепомойка",1
"3598","#шиесэкология",1
"3599","#шило",1
"3600","#шимановск",1
"3601","#шишакарт",1
"3602","#шишакатлантида",4
"3603","#шишакскульптура",4
"3604","#школабальныхтанцевзеленоград",1
"3605","#школатанцев",1
"3606","#шлем",1
"3607","#шлем_ужаса",1
"3608","#Шлосберг",2
"3609","#ШлосбергLive",2
"3610","#шляпники",1
"3611","#шойгу",2
"3612","#шопоголичка",1
"3613","#шоппинг",1
"3614","#шос",1
"3615","#шоубизнес",1
"3616","#Шоумастгоуон",1
"3617","#штраф",1
"3618","#штрафы",2
"3619","#Шувалова",1
"3620","#шудрывмантиях",1
"3621","#шураби2",1
"3622","#шутки",1
"3623","#ЩедрыйВторник",1
"3624","#эдуардмалышевский",8
"3625","#ЭдуардМалышевский",2
"3626","#Эквилибриум,",1
"3627","#экология",2
"3628","#экономика",2
"3629","#экопротест",1
"3630","#экскремизм",1
"3631","#экстремизм",2
"3632","#электротеатр",1
"3633","#эмиграция",1
"3634","#ЭНГЕЛЬС",1
"3635","#эпидемиявич",1
"3636","#эскиз",1
"3637","#эскизкстиху",1
"3638","#эсотрывкидуши",1
"3639","#эспрессо",1
"3640","#эсчерновик",1
"3641","#этастрана#путин",1
"3642","#этокасаетсякаждого",4
"3643","#этоможетслучитьсястобой",1
"3644","#этомойголоссовести",1
"3645","#этомоямосква",1
"3646","#этомояпаника",1
"3647","#этороссия",2
"3648","#этороссиядетка",1
"3649","#эхомосквы",9
"3650","#юговосток#ювао",2
"3651","#юмор",1
"3652","#юрамывсепросрали",1
"3653","#Юридическаяконсультация,",1
"3654","#Юридическийдиктант,",1
"3655","#юрийдудь",3
"3656","#юрийшевчук",2
"3657","#юриспруденция",4
"3658","#юрист",2
"3659","#юристГашин",1
"3660","#ЮристДмитрийБерестень,",1
"3661","#юристМосква",1
"3662","#юристонлайн",1
"3663","#юристы",1
"3664","#юристыпоймут",2
"3665","#юрфакмгу",1
"3666","#ютуб",1
"3667","#ютьюбу,",1
"3668","#я",1
"3669","#я,",1
"3670","#яблоко",3
"3671","#ябоюсь",1
"3672","#ябудупетьсвоюмузыку",1
"3673","#явлинский",1
"3674","#яжмать",1
"3675","#язадобро",1
"3676","#язаправачеловека)",1
"3677","#якушев",1
"3678","#ЯЛешаМиняйло",2
"3679","#ямы",12
"3680","#ЯМЫ",1
"3681","#ямыайдаргубайдулин",1
"3682","#ямыалексейменяйло",1
"3683","#ямыалексейминяйло",1
"3684","#ямыбудемсвободны",1
"3685","#ямывладиславсиница",4
"3686","#ямывсяроссия",6
"3687","#ЯМыВсяРоссия",1
"3688","#ЯМыВсяСтарана",1
"3689","#ямывсястрана",220
"3690","#ЯМыВсяСтрана",1
"3691","#ЯМЫВсяСтрана",1
"3692","#ЯМЫВСЯСТРАНА",1
"3693","#ямыгражданин",1
"3694","#ямыданиилбеглец",1
"3695","#ямыданилабеглец",3
"3696","#ямыданилбеглец",3
"3697","#ямыевгенийковаленко",5
"3698","#ямыегоржуков",16
"3699","#ЯМыЕгорЖуков",1
"3700","#ямыегоржуков#россия",1
"3701","#ямыиванголунов",10
"3702","#ямыиванподкопаев",5
"3703","#ямыкириллжуков",6
"3704","#ямыконстантинкотов",7
"3705","#ямымосковскоедело",1
"3706","#ямыникитачирцов",2
"3707","#ямыони",1
"3708","#ямыотечество",1
"3709","#ямыпавелжуков",1
"3710","#ямыпавелустинов",105
"3711","#Ямыпавелустинов",2
"3712","#ЯМЫПАВЕЛУСТИНОВ",1
"3713","#ямыпавелустинов#московскоедело#свободупавлуустинову#ямывсястрана#свободуфигурантаммосковскогодела",1
"3714","#ямыпавелустинов#свободупавлуустинову#московскоедело#свобода#москва#суд#приговор#флешмоб#отпускай#дело",1
"3715","#яМыПавелУстинов.",1
"3716","#ямыпавелуустинов",1
"3717","#ямыроссия",2
"3718","#ямысамариддинраджабов",1
"3719","#ямысамириддинраджабов",1
"3720","#ямысенаторова.",1
"3721","#ямысергейфомин",2
"3722","#ямыстрана",13
"3723","#ямыустинов",4
"3724","#ямышаман",1
"3725","#ямыэдуардмалышевский",1
"3726","#ЯМЫЭКСТРЕМИСТ",1
"3727","#ЯнаСидорова",2
"3728","#янепонимаю",1
"3729","#яникбредис",6
"3730","#янсидоров",3
"3731","#ЯнСидоров",4
"3732","#ЯоЦяньЮй",1
"3733","#япавелустинов",6
"3734","#япатриот",3
"3735","#япишустихи",2
"3736","#япьян",1
"3737","#ЯркоПарк",1
"3738","#ярмарка",2
"3739","#Ярославль",1
"3740","#ясвободен",1
"3741","#ястоюзафбк",1
"3742","#ясчитаюэтоважным",1
"3743","#ятакщитаю",1
"3744","#ятотсамыйодин",1
"3745","#яфбк",2
"3746","#яфинансируюнавального",1
"3747","#яшин",3
